SNTL,AK,Esther Island,1071,2004-October,60.8,-148.09,50,Valdez-cordova,Esther Lake-Frontal Prince William Sound,1.90202E+11
SNTL,AK,Exit Glacier,1092,2011-July,60.19,-149.62,400,Kenai Peninsula,Oulet Resurrection River,1.90202E+11
SNTL,AK,Fairbanks F.O.,1174,1981-October,64.85,-147.8,450,Fairbanks North Star,Chena River,1.90803E+11
SNTL,AK,Fielding Lake,1268,2014-August,63.2,-145.63,3000,Valdez-cordova,Fielding Lake,1.90803E+11
SNTL,AK,Flower Mountain,1285,2017-August,59.4,-136.28,2510,Haines,Porcupine Creek,1.90103E+11
SNTL,AK,Fort Yukon,961,1992-October,66.57,-145.25,430,Yukon-koyukuk,Seventeen Mile Slough-Yukon River,1.90705E+11
SNTL,AK,Frostbite Bottom,641,2019-February,61.75,-149.27,2700,Matanuska-susitna,Fishhook Creek-Little Susitna River,1.90205E+11
SNTL,AK,Galena AK,429,2018-August,64.7,-156.71,410,Yukon-koyukuk,Louden Slough-Yukon River,1.90902E+11
SNTL,AK,Gobblers Knob,962,1996-October,66.75,-150.67,2030,Yukon-koyukuk,Outlet Prospect Creek,1.90901E+11
SNTL,AK,Grandview,956,1982-October,60.61,-149.06,1100,Kenai Peninsula,Headwaters Trail Creek,1.90203E+11
SNTL,AK,Granite Crk,963,1985-November,63.94,-145.4,1240,Southeast Fairbanks,Granite Creek,1.90803E+11
SNTL,AK,Grouse Creek Divide,964,1988-October,60.26,-149.34,700,Kenai Peninsula,South Fork Snow River,1.90203E+11
SNTL,AK,Heen Latinee,1270,2015-October,58.7,-134.86,2065,Juneau,Davies Creek,1.90103E+11
SNTL,AK,Imnaviat Creek,968,1980-October,68.62,-149.3,3050,North Slope,Headwaters Toolik River,1.90604E+11
SNTL,AK,Independence Mine,1091,1997-October,61.79,-149.28,3550,Matanuska-susitna,Fishhook Creek-Little Susitna River,1.90205E+11
SNTL,AK,Indian Pass,946,1978-October,61.07,-149.48,2350,Anchorage,Indian Creek,1.90203E+11
SNTL,AK,Jack Wade Jct,1275,2015-October,64.15,-141.33,3585,Southeast Fairbanks,Kal Creek,1.90705E+11
SNTL,AK,Johnsons Camp,1036,2000-October,64.56,-164.29,25,Nome,Pine Creek,1.90501E+11
SNTL,AK,Kachemak Creek,1063,2003-September,59.73,-150.66,1660,Kenai Peninsula,Bradley Lake,1.90203E+11
SNTL,AK,Kantishna,1072,2004-October,63.54,-150.99,1550,Denali,Moose Creek,1.90803E+11
SNTL,AK,Kelly Station,1175,1991-October,67.93,-162.28,310,Northwest Arctic,190504030802-Noatak River,1.90504E+11
SNTL,AK,Kenai Moose Pens,966,1982-October,60.73,-150.48,300,Kenai Peninsula,Upper Moose River,1.90203E+11
SNTL,AK,Little Chena Ridge,947,1980-October,65.12,-146.73,2000,Fairbanks North Star,190803060706-Little Chena River,1.90803E+11
SNTL,AK,Long Lake,1001,1966-October,58.19,-133.83,850,Juneau,190102060505-Dawes Glacier,1.90102E+11
SNTL,AK,Lower Kachemak Creek,1265,2015-June,59.74,-150.69,1915,Kenai Peninsula,Bradley Lake,1.90203E+11
SNTL,AK,May Creek,1096,2006-October,61.35,-142.71,1610,Valdez-cordova,Lower Young Creek,1.90201E+11
SNTL,AK,McGrath,785,2019-August,62.95,-155.61,340,Yukon-koyukuk,Town of McGrath-Kuskokwim River,1.90304E+11
SNTL,AK,Mcneil Canyon,1003,1985-October,59.74,-151.25,1320,Kenai Peninsula,Swift Creek-Frontal Kachemak Bay,1.90203E+11
SNTL,AK,Mcneil River SGS,1191,2012-June,59.08,-154.28,140,Kenai Peninsula,Mikfik Creek-Frontal Kamishak Bay,1.90206E+11
SNTL,AK,Middle Fork Bradley,1064,1989-October,59.78,-150.76,2300,Kenai Peninsula,Bradley River,1.90203E+11
SNTL,AK,Monahan Flat,1094,1983-October,63.31,-147.65,2710,Matanuska-susitna,West Fork Susitna River,1.90205E+11
SNTL,AK,Monument Creek,949,1979-October,65.08,-145.87,1850,Fairbanks North Star,Monument Creek,1.90803E+11
SNTL,AK,Moore Creek Bridge,1176,1989-October,59.59,-135.21,2250,Skagway,West Creek,1.90103E+11
SNTL,AK,Moraine,1035,2001-October,61.38,-149,2100,Anchorage,Eklutna Lake,1.90204E+11
SNTL,AK,Mt. Alyeska,1103,1971-October,60.96,-149.09,1540,Anchorage,Glacier Creek,1.90203E+11
SNTL,AK,Mt. Eyak,1073,2004-October,60.55,-145.75,1405,Valdez-cordova,Orca Inlet-Frontal Prince William Sound,1.90202E+11
SNTL,AK,Mt. Ryan,948,1980-October,65.25,-146.15,2800,Fairbanks North Star,Headwaters West Fork Chena River,1.90803E+11
SNTL,AK,Munson Ridge,950,1979-October,64.85,-146.21,3100,Fairbanks North Star,Rock Creek-Chena River,1.90803E+11
SNTL,AK,Nuka Glacier,1037,1989-October,59.7,-150.71,1250,Kenai Peninsula,Bradley Lake,1.90203E+11
SNTL,AK,Pargon Creek,986,1999-October,64.99,-163.1,100,Nome,Slate Creek-Fish River,1.90501E+11
SNTL,AK,Port Graham,987,1999-October,59.35,-151.85,300,Kenai Peninsula,Port Graham-Frontal Cook Inlet,1.90203E+11
SNTL,AK,Prudhoe Bay,1177,2002-October,70.27,-148.57,30,North Slope,190604010102,1.90604E+11
SNTL,AK,Rocky Point,973,1999-September,64.53,-163.42,250,Nome,Golovnin Lagoon-Frontal Golovnin Bay,1.90501E+11
SNTL,AK,Sagwon,1183,1982-October,69.42,-148.69,1000,North Slope,190604010905,1.90604E+11
SNTL,AK,Sugarloaf Mtn,1095,2006-October,61.08,-146.3,550,Valdez-cordova,Solomon Gulch,1.90202E+11
SNTL,AK,Summit Creek,955,1988-October,60.62,-149.53,1400,Kenai Peninsula,Headwaters Canyon Creek,1.90203E+11
SNTL,AK,Susitna Valley High,967,1986-October,62.13,-150.04,375,Matanuska-susitna,Little Montana Creek-Montana Creek,1.90205E+11
SNTL,AK,Telaquana Lake,1266,2014-July,60.98,-153.92,1275,Bethel,Upper Telaquana River,1.90304E+11
SNTL,AK,Teuchet Creek,951,1980-October,64.95,-145.52,1640,Fairbanks North Star,Teuchet Creek,1.90803E+11
SNTL,AK,Tokositna Valley,1089,2005-October,62.63,-150.78,850,Matanuska-susitna,Upper Tokositna River,1.90205E+11
SNTL,AK,Turnagain Pass,954,1981-October,60.78,-149.18,1880,Kenai Peninsula,Granite Creek,1.90203E+11
SNTL,AK,Upper Chena,952,1983-October,65.1,-144.93,2850,Fairbanks North Star,Headwaters Middle Fork Chena River,1.90803E+11
SNTL,AK,Upper Nome Creek,1090,2005-October,65.37,-146.59,2520,Yukon-koyukuk,Sumner Creek-Nome Creek,1.90804E+11
SNTL,AK,Upper Tsaina River,1055,2002-October,61.19,-145.65,1750,Valdez-cordova,Middle Tsina River,1.90201E+11
SNTL,AZ,Baker Butte,308,1965-October,34.46,-111.41,7300,Gila,Pine Creek,1.50602E+11
SNTL,AZ,Baker Butte Smt,1140,2009-May,34.46,-111.38,7700,Coconino,Toms Creek,1.50602E+11
SNTL,AZ,Baldy,310,1949-November,33.98,-109.5,9125,Apache,Hall Creek-Little Colorado River,1.502E+11
SNTL,AZ,Bar M,1212,2012-September,34.86,-111.61,6393,Coconino,Bar M Canyon,1.50602E+11
SNTL,AZ,Beaver Head,902,1993-October,33.69,-109.22,7990,Greenlee,Upper Beaver Creek,1.50601E+11
SNTL,AZ,Beaver Spring,1143,2009-October,36.33,-109.06,9200,Apache,Tsaile Creek-Tsaile Lake,1.40802E+11
SNTL,AZ,Chalender,1139,2009-May,35.26,-112.06,7100,Coconino,Pitman Valley-Scholz Lake,1.50602E+11
SNTL,AZ,Coronado Trail,416,1978-October,33.8,-109.15,8400,Apache,Coleman Creek,1.504E+11
SNTL,AZ,Fort Valley,1121,2008-June,35.27,-111.74,7350,Coconino,Upper Rio de Flag,1.502E+11
SNTL,AZ,Fry,488,1978-October,35.07,-111.84,7200,Coconino,Fry Canyon,1.50602E+11
SNTL,AZ,Hannagan Meadows,511,1956-October,33.65,-109.31,9020,Greenlee,Upper Beaver Creek,1.50601E+11
SNTL,AZ,Happy Jack,969,1999-June,34.75,-111.41,7630,Coconino,Brady Canyon,1.50602E+11
SNTL,AZ,Hawley Lake,1271,2015-September,33.97,-109.77,8300,Apache,Trout Creek,1.50601E+11
SNTL,AZ,Heber,519,1953-October,34.31,-110.75,7640,Coconino,West Fork Black Canyon,1.502E+11
SNTL,AZ,Maverick Fork,617,1953-October,33.92,-109.46,9200,Apache,Upper West Fork Black River,1.50601E+11
SNTL,AZ,Mormon Mountain,640,1963-January,34.94,-111.52,7500,Coconino,Mormon Lake,1.502E+11
SNTL,AZ,Mormon Mtn Summit,1125,2008-June,34.97,-111.51,8500,Coconino,Walnut Creek-Upper Lake Mary,1.502E+11
SNTL,AZ,Nutrioso,1127,2008-June,33.9,-109.16,8500,Apache,San Francisco River-Luna Lake,1.504E+11
SNTL,AZ,Promontory,705,1979-October,34.37,-111.01,7930,Coconino,Upper Willow Creek,1.502E+11
SNTL,AZ,Snowslide Canyon,927,1997-September,35.34,-111.65,9730,Coconino,Bear Jaw Canyon,1.502E+11
SNTL,AZ,White Horse Lake,861,1970-November,35.14,-112.15,7180,Coconino,Upper Hell Canyon,1.50602E+11
SNTL,AZ,Wildcat,866,1983-October,33.76,-109.48,7850,Greenlee,Centerfire Creek,1.50601E+11
SNTL,AZ,Workman Creek,877,1938-December,33.81,-110.92,6900,Gila,Workman Creek,1.50601E+11
SNTL,CA,Adin Mtn,301,1983-October,41.24,-120.79,6190,Modoc,Cottonwood Creek,1.802E+11
SNTL,CA,Blue Lakes,356,1980-October,38.61,-119.92,8067,Alpine,Deer Creek,1.804E+11
SNTL,CA,Burnside Lake,1051,2003-October,38.72,-119.89,8129,Alpine,Hot Springs Creek,1.60502E+11
SNTL,CA,Carson Pass,1067,2004-October,38.69,-120,8360,Alpine,Caples Creek,1.80201E+11
SNTL,CA,Cedar Pass,391,1977-October,41.58,-120.3,7030,Modoc,Thoms Creek,1.802E+11
SNTL,CA,Crowder Flat,977,1999-October,41.89,-120.75,5170,Modoc,Mosquito Creek-Willow Creek,1.80102E+11
SNTL,CA,Css Lab,428,1980-October,39.33,-120.37,6894,Nevada,Rattlesnake Creek-South Yuba River,1.80201E+11
SNTL,CA,Dismal Swamp,446,1979-October,41.99,-120.18,7360,Modoc,Dismal Creek-Deep Creek,1.712E+11
SNTL,CA,Ebbetts Pass,462,1978-October,38.55,-119.8,8661,Alpine,Silver Creek,1.60502E+11
SNTL,CA,Echo Peak,463,1980-October,38.85,-120.08,7653,El Dorado,Upper Truckee River-Frontal Lake Tahoe,1.60501E+11
SNTL,CA,Fallen Leaf,473,1979-October,38.93,-120.05,6242,El Dorado,Fallen Leaf Lake-Frontal Lake Tahoe,1.60501E+11
SNTL,CA,Forestdale Creek,1049,2003-October,38.68,-119.96,8017,Alpine,Upper West Fork Carson River,1.60502E+11
SNTL,CA,Fredonyer Peak,1277,2016-October,40.69,-120.61,7208,Lassen,Lower Dry Lake-Frontal Eagle Lake,1.808E+11
SNTL,CA,Hagans Meadow,508,1978-October,38.85,-119.94,7742,El Dorado,Trout Creek,1.60501E+11
SNTL,CA,Heavenly Valley,518,1978-October,38.92,-119.92,8534,El Dorado,Trout Creek,1.60501E+11
SNTL,CA,Horse Meadow,1050,2003-October,38.84,-119.89,8557,Alpine,Middle West Fork Carson River,1.60502E+11
SNTL,CA,Independence Camp,539,1978-October,39.45,-120.29,6980,Sierra,Independence Creek,1.60501E+11
SNTL,CA,Independence Creek,540,1980-October,39.49,-120.28,6436,Sierra,Independence Creek,1.60501E+11
SNTL,CA,Independence Lake,541,1978-October,39.43,-120.31,8338,Nevada,Sagehen Creek,1.60501E+11
SNTL,CA,Leavitt Lake,574,1989-October,38.28,-119.61,9604,Mono,Leavitt Creek-West Walker River,1.60503E+11
SNTL,CA,Leavitt Meadows,575,1980-October,38.3,-119.55,7198,Mono,Leavitt Creek-West Walker River,1.60503E+11
SNTL,CA,Lobdell Lake,587,1978-October,38.44,-119.37,9249,Mono,Deep Creek,1.60503E+11
SNTL,CA,Monitor Pass,633,1990-October,38.67,-119.61,8306,Alpine,Leviathan Canyon,1.60502E+11
SNTL,CA,Poison Flat,697,1980-October,38.51,-119.63,7736,Alpine,Bryant Creek-East Fork Carson River,1.60502E+11
SNTL,CA,Rubicon #2,724,1980-October,39,-120.13,7619,El Dorado,General Creek-Frontal Lake Tahoe,1.60501E+11
SNTL,CA,Sonora Pass,771,1978-October,38.31,-119.6,8770,Mono,Leavitt Creek-West Walker River,1.60503E+11
SNTL,CA,Spratt Creek,778,1983-October,38.67,-119.82,6063,Alpine,Hot Springs Creek,1.60502E+11
SNTL,CA,Squaw Valley G.C.,784,1979-October,39.19,-120.27,8013,Placer,Squaw Creek-Truckee River,1.60501E+11
SNTL,CA,State Line,1258,2014-June,41.99,-120.72,5680,Modoc,Weed Valley-North Fork Willow Creek,1.80102E+11
SNTL,CA,Summit Meadow,1052,2003-October,38.4,-119.54,9313,Alpine,Mill Creek,1.60503E+11
SNTL,CA,Tahoe City Cross,809,1980-October,39.17,-120.15,6797,Placer,Burton Creek-Frontal Lake Tahoe,1.60501E+11
SNTL,CA,Truckee #2,834,1980-October,39.3,-120.18,6509,Placer,Martis Creek,1.60501E+11
SNTL,CA,Virginia Lakes Ridge,846,1978-October,38.07,-119.23,9400,Mono,Virginia Creek,1.60503E+11
SNTL,CA,Ward Creek #3,848,1979-October,39.14,-120.22,6745,Placer,Ward Creek-Frontal Lake Tahoe,1.60501E+11
SNTL,CO,Apishapa,303,1979-October,37.33,-105.07,10000,Huerfano,Middle Creek-Cucharas River,1.102E+11
SNTL,CO,Arapaho Ridge,1030,2002-August,40.35,-106.38,10960,Grand,Rabbit Ears Creek-Troublesome Creek,1.401E+11
SNTL,CO,Bear Lake,322,1979-October,40.31,-105.64,9500,Larimer,Glacier Creek,1.019E+11
SNTL,CO,Bear River,1061,2004-October,40.06,-107.01,9080,Routt,Yamcolo Reservoir-Bear River,1.405E+11
SNTL,CO,Beartown,327,1979-October,37.71,-107.51,11600,Mineral,Bear Creek-Rio Grande,1.301E+11
SNTL,CO,Beaver Ck Village,1041,2002-November,39.6,-106.51,8500,Eagle,Beaver Creek-Eagle Creek,1.401E+11
SNTL,CO,Berthoud Summit,335,1963-September,39.8,-105.78,11300,Grand,Upper Fraser River,1.401E+11
SNTL,CO,Bison Lake,345,1985-September,39.76,-107.36,10880,Garfield,Headwaters Deep Creek,1.401E+11
SNTL,CO,Black Mesa,1185,2011-July,37.79,-108.18,11580,Dolores,Fish Creek,1.403E+11
SNTL,CO,Black Mountain,1161,2010-October,40.89,-105.66,8920,Larimer,Upper Dale Creek,1.019E+11
SNTL,CO,Brumley,369,1979-October,39.09,-106.54,10600,Lake,North Fork Lake Creek,1.102E+11
SNTL,CO,Buckskin Joe,938,1998-August,39.3,-106.11,11150,Park,Headwaters Middle Fork South Platte River,1.019E+11
SNTL,CO,Buffalo Park,913,1995-September,40.23,-106.6,9240,Grand,Red Dirt Creek,1.401E+11
SNTL,CO,Burro Mountain,378,1978-October,39.88,-107.6,9400,Rio Blanco,North Elk Creek,1.405E+11
SNTL,CO,Butte,380,1979-October,38.89,-106.95,10160,Gunnison,Washington Gulch-Slate River,1.402E+11
SNTL,CO,Cascade #2,387,1990-September,37.66,-107.8,8920,San Juan,Headwaters Cascade Creek,1.40801E+11
SNTL,CO,Cascade,386,1978-October,37.65,-107.81,8880,San Juan,Headwaters Cascade Creek,1.40801E+11
SNTL,CO,Chapman Tunnel,1101,2007-September,39.26,-106.63,10110,Pitkin,Deeds Creek-Fryingpan River,1.401E+11
SNTL,CO,Cochetopa Pass,1059,2004-September,38.16,-106.6,10020,Saguache,Luders Creek,1.301E+11
SNTL,CO,Columbine,408,1978-October,40.39,-106.6,9160,Jackson,Upper Grizzly Creek,1.018E+11
SNTL,CO,Columbine Pass,409,1985-October,38.42,-108.38,9400,Montrose,Potter Creek,1.402E+11
SNTL,CO,Columbus Basin,904,1994-August,37.44,-108.02,10785,La Plata,Headwaters La Plata River,1.40801E+11
SNTL,CO,Copeland Lake,412,1979-October,40.21,-105.57,8600,Boulder,Headwaters North Saint Vrain Creek,1.019E+11
SNTL,CO,Copper Mountain,415,1978-October,39.49,-106.17,10550,Summit,West Tenmile Creek,1.401E+11
SNTL,CO,Crosho,426,1985-October,40.17,-107.06,9100,Rio Blanco,Outlet Hunt Creek,1.405E+11
SNTL,CO,Culebra #2,430,1978-October,37.21,-105.2,10500,Costilla,Headwaters Culebra Creek,1.301E+11
SNTL,CO,Cumbres Trestle,431,1979-October,37.02,-106.45,10040,Conejos,Wolf Creek,1.30201E+11
SNTL,CO,Deadman Hill,438,1978-October,40.81,-105.77,10220,Larimer,Lower Dale Creek,1.019E+11
SNTL,CO,Dry Lake,457,1979-October,40.53,-106.78,8400,Routt,City of Steamboat Springs-Yampa River,1.405E+11
SNTL,CO,Echo Lake,936,1998-August,39.66,-105.59,10600,Clear Creek,Vance Creek,1.019E+11
SNTL,CO,El Diente Peak,465,1985-October,37.79,-108.02,10000,Dolores,Cayton Valley-Dolores River,1.403E+11
SNTL,CO,Elk River,467,1978-October,40.85,-106.97,8700,Routt,Steamboat Lake,1.405E+11
SNTL,CO,Elkhead Divide,1252,2016-September,40.8,-107.1,8780,Routt,Headwaters Elkhead Creek,1.405E+11
SNTL,CO,Elliot Ridge,1120,2009-August,39.86,-106.42,10520,Summit,Deep Creek-Blue River,1.401E+11
SNTL,CO,Fool Creek,1186,2011-July,39.87,-105.87,11150,Grand,Saint Louis Creek,1.401E+11
SNTL,CO,Fremont Pass,485,1979-October,39.38,-106.2,11400,Summit,Upper Tenmile Creek,1.401E+11
SNTL,CO,Glen Cove,1057,2004-August,38.88,-105.07,11460,Teller,Headwaters Fountain Creek,1.102E+11
SNTL,CO,Grayback,1058,2004-September,37.47,-106.54,11620,Rio Grande,East Fork Pinos Creek,1.301E+11
SNTL,CO,Grizzly Peak,505,1979-October,39.65,-105.87,11100,Summit,North Fork Snake River,1.401E+11
SNTL,CO,Hayden Pass,1102,2007-August,38.29,-105.85,10720,Saguache,Piney Creek-San Luis Creek,1.301E+11
SNTL,CO,High Lonesome,1187,2011-July,40.04,-105.75,10620,Grand,Meadows Creek-Ranch Creek,1.401E+11
SNTL,CO,Hoosier Pass,531,1979-October,39.36,-106.06,11400,Summit,Headwaters Blue River,1.401E+11
SNTL,CO,Hourglass Lake,1122,2008-October,40.58,-105.63,9380,Larimer,Beaver Creek,1.019E+11
SNTL,CO,Idarado,538,1979-October,37.93,-107.68,9800,Ouray,Red Mountain Creek,1.402E+11
SNTL,CO,Independence Pass,542,1979-October,39.08,-106.61,10600,Pitkin,Lincoln Creek,1.401E+11
SNTL,CO,Ivanhoe,547,1991-October,39.29,-106.55,10400,Pitkin,Headwaters Fryingpan River,1.401E+11
SNTL,CO,Jackwhacker Gulch,935,1998-August,39.57,-105.8,10960,Clear Creek,Geneva Creek,1.019E+11
SNTL,CO,Joe Wright,551,1978-October,40.53,-105.89,10120,Larimer,Joe Wright Creek,1.019E+11
SNTL,CO,Jones Pass,970,1999-September,39.76,-105.91,10400,Grand,Headwaters Williams Fork,1.401E+11
SNTL,CO,Kiln,556,1979-October,39.32,-106.61,9600,Pitkin,Deeds Creek-Fryingpan River,1.401E+11
SNTL,CO,Lake Eldora,564,1978-October,39.94,-105.59,9700,Gilpin,Middle Boulder Creek,1.019E+11
SNTL,CO,Lake Irene,565,1978-October,40.41,-105.82,10700,Grand,Headwaters Colorado River,1.401E+11
SNTL,CO,Lily Pond,580,1979-October,37.38,-106.55,11000,Conejos,Headwaters Alamosa River,1.301E+11
SNTL,CO,Lizard Head Pass,586,1979-October,37.8,-107.92,10200,Dolores,Headwaters Dolores River,1.403E+11
SNTL,CO,Lone Cone,589,1979-October,37.89,-108.2,9600,San Miguel,Headwaters Beaver Creek,1.403E+11
SNTL,CO,Long Draw Resv,1123,2008-October,40.51,-105.77,9980,Larimer,La Poudre Pass Creek,1.019E+11
SNTL,CO,Lost Dog,940,1998-August,40.82,-106.75,9320,Routt,Outlet North Fork Elk Creek,1.405E+11
SNTL,CO,Loveland Basin,602,1991-October,39.67,-105.9,11400,Clear Creek,Headwaters Clear Creek,1.019E+11
SNTL,CO,Lynx Pass,607,1979-October,40.08,-106.67,8880,Routt,Headwaters Rock Creek,1.401E+11
SNTL,CO,Mancos,905,1994-August,37.43,-108.17,10000,Montezuma,West Mancos River,1.40801E+11
SNTL,CO,Mc Clure Pass,618,1979-October,39.13,-107.29,9500,Pitkin,Lee Creek,1.402E+11
SNTL,CO,Mccoy Park,1040,2002-October,39.6,-106.54,9480,Eagle,June Creek-Eagle River,1.401E+11
SNTL,CO,Medano Pass,914,1995-October,37.85,-105.44,9649,Saguache,Medano Creek,1.301E+11
SNTL,CO,Mesa Lakes,622,1985-October,39.06,-108.06,10000,Mesa,Coon Creek,1.401E+11
SNTL,CO,Michigan Creek,937,1998-August,39.44,-105.91,10600,Park,Michigan Creek,1.019E+11
SNTL,CO,Middle Creek,624,1979-October,37.62,-107.03,11250,Mineral,Headwaters Red Mountain Creek,1.301E+11
SNTL,CO,Middle Fork Camp,1014,2001-September,39.8,-106.03,8940,Grand,Headwaters Williams Fork,1.401E+11
SNTL,CO,Mineral Creek,629,1978-October,37.85,-107.73,10040,San Juan,Mineral Creek,1.40801E+11
SNTL,CO,Molas Lake,632,1985-October,37.75,-107.69,10500,San Juan,Tenmile Creek-Animas River,1.40801E+11
SNTL,CO,Moon Pass,1124,2008-October,37.97,-106.56,11140,Saguache,California Gulch,1.301E+11
SNTL,CO,Nast Lake,658,1985-October,39.3,-106.61,8700,Pitkin,Deeds Creek-Fryingpan River,1.401E+11
SNTL,CO,Never Summer,1031,2002-September,40.4,-105.96,10280,Jackson,Jack Creek,1.018E+11
SNTL,CO,Niwot,663,1979-October,40.04,-105.54,9910,Boulder,North Boulder Creek,1.019E+11
SNTL,CO,North Lost Trail,669,1984-October,39.08,-107.14,9200,Gunnison,Yule Creek-Crystal River,1.401E+11
SNTL,CO,Overland Res.,675,1988-October,39.09,-107.63,9840,Delta,Cow Creek,1.402E+11
SNTL,CO,Park Cone,680,1979-October,38.82,-106.59,9600,Gunnison,Taylor Park Reservoir,1.402E+11
SNTL,CO,Park Reservoir,682,1978-October,39.05,-107.87,9960,Delta,Surface Creek,1.402E+11
SNTL,CO,Phantom Valley,688,1979-October,40.4,-105.85,9030,Grand,Headwaters Colorado River,1.401E+11
SNTL,CO,Porphyry Creek,701,1978-October,38.49,-106.34,10760,Gunnison,Porphyry Creek-Tomichi Creek,1.402E+11
SNTL,CO,Rabbit Ears,709,1985-October,40.37,-106.74,9400,Routt,Harrison Creek,1.405E+11
SNTL,CO,Rawah,1032,2002-September,40.71,-106.01,9020,Jackson,Middle Canadian River,1.018E+11
SNTL,CO,Red Mountain Pass,713,1979-October,37.89,-107.71,11200,San Juan,Mineral Creek,1.40801E+11
SNTL,CO,Ripple Creek,717,1985-October,40.11,-107.29,10340,Rio Blanco,Snell Creek-North Fork White River,1.405E+11
SNTL,CO,Roach,718,1979-October,40.88,-106.05,9700,Larimer,Laramie River-Stuck Creek,1.018E+11
SNTL,CO,Rough And Tumble,939,1998-August,39.03,-106.08,10360,Park,Headwaters South Fork South Platte River,1.019E+11
SNTL,CO,Saint Elmo,1100,2007-August,38.7,-106.37,10540,Chaffee,Headwaters Chalk Creek,1.102E+11
SNTL,CO,Sargents Mesa,1128,2008-October,38.29,-106.37,11530,Saguache,Middle Creek,1.301E+11
SNTL,CO,Sawtooth,1251,2014-September,40.14,-105.59,9620,Boulder,Middle Saint Vrain Creek,1.019E+11
SNTL,CO,Schofield Pass,737,1984-October,39.02,-107.05,10700,Gunnison,South Fork Crystal River,1.401E+11
SNTL,CO,Scotch Creek,739,1985-October,37.65,-108.01,9100,Dolores,Scotch Creek-Dolores River,1.403E+11
SNTL,CO,Sharkstooth,1060,2004-October,37.5,-108.11,10720,Montezuma,Bear Creek,1.403E+11
SNTL,CO,Slumgullion,762,1979-October,37.99,-107.2,11560,Hinsdale,Headwaters Cebolla Creek,1.402E+11
SNTL,CO,South Colony,773,1990-October,37.97,-105.54,10800,Custer,Colony Creek-Grape Creek,1.102E+11
SNTL,CO,Spud Mountain,780,1985-October,37.7,-107.78,10660,San Juan,Lime Creek,1.40801E+11
SNTL,CO,Stillwater Creek,793,1985-October,40.23,-105.92,8720,Grand,Stillwater Creek,1.401E+11
SNTL,CO,Stump Lakes,797,1985-October,37.48,-107.63,11200,San Juan,Virginia Gulch-Florida River,1.40801E+11
SNTL,CO,Summit Ranch,802,1979-October,39.72,-106.16,9400,Summit,Rock Creek-Blue River,1.401E+11
SNTL,CO,Tower,825,1978-October,40.54,-106.68,10500,Routt,Fish Creek,1.405E+11
SNTL,CO,Trapper Lake,827,1985-October,40,-107.24,9700,Garfield,Headwaters North Fork White River,1.405E+11
SNTL,CO,Trinchera,829,1988-October,37.35,-105.23,10860,Costilla,North Fork Trinchera Creek,1.301E+11
SNTL,CO,University Camp,838,1978-October,40.03,-105.58,10300,Boulder,North Boulder Creek,1.019E+11
SNTL,CO,Upper Rio Grande,839,1985-October,37.72,-107.26,9400,Hinsdale,Rio Grande Reservoir,1.301E+11
SNTL,CO,Upper San Juan,840,1978-October,37.49,-106.84,10200,Mineral,Wolf Creek,1.40801E+11
SNTL,CO,Upper Taylor,1141,2009-August,38.99,-106.75,10640,Gunnison,Upper Taylor River,1.402E+11
SNTL,CO,Ute Creek,1005,2000-August,37.61,-105.37,10650,Costilla,East Fork Ute Creek,1.301E+11
SNTL,CO,Vail Mountain,842,1978-October,39.62,-106.38,10300,Eagle,Middle Gore Creek,1.401E+11
SNTL,CO,Vallecito,843,1985-October,37.49,-107.51,10880,La Plata,Indian Creek-Los Pinos River,1.40801E+11
SNTL,CO,Wager Gulch,1188,2011-July,37.88,-107.36,11100,Hinsdale,Lake Sanc Cristobal-Lake Fork,1.402E+11
SNTL,CO,Weminuche Creek,1160,2010-October,37.52,-107.32,10740,Archuleta,Sand Creek,1.40801E+11
SNTL,CO,Whiskey Ck,857,1979-October,37.21,-105.12,10220,Las Animas,North Fork Purgatoire River,1.102E+11
SNTL,CO,Wild Basin,1042,2002-December,40.2,-105.6,9560,Boulder,Headwaters North Saint Vrain Creek,1.019E+11
SNTL,CO,Willow Creek Pass,869,1978-October,40.35,-106.09,9540,Grand,Upper Willow Creek,1.401E+11
SNTL,CO,Willow Park,870,1979-October,40.43,-105.73,10700,Larimer,Fall River,1.019E+11
SNTL,CO,Wolf Creek Summit,874,1985-October,37.48,-106.8,11000,Mineral,Wolf Creek,1.40801E+11
SNTL,CO,Zirkel,1033,2002-August,40.79,-106.6,9340,Jackson,Middle North Fork North Platte River,1.018E+11
SNTL,ID,Atlanta Summit,306,1978-October,43.76,-115.24,7580,Elmore,Bald Mountain Creek-Middle Fork Boise River,1.70501E+11
SNTL,ID,Banner Summit,312,1979-October,44.3,-115.23,7040,Boise,Canyon Creek,1.70501E+11
SNTL,ID,Bear Basin,319,1979-October,44.95,-116.14,5350,Adams,Upper Goose Creek,1.70602E+11
SNTL,ID,Bear Canyon,320,1979-October,43.74,-113.94,7900,Custer,Upper Star Hope Creek,1.70402E+11
SNTL,ID,Bear Mountain,323,1979-October,48.31,-116.07,5400,Bonner,Middle Lightning Creek,1.70102E+11
SNTL,ID,Bear Saddle,324,1979-October,44.61,-116.98,6180,Washington,Upper Mann Creek,1.70501E+11
SNTL,ID,Big Creek Summit,338,1979-October,44.63,-115.8,6560,Valley,Curtis Creek,1.70602E+11
